order_id,order_date,customer_id,customer_segment,customer_acquisition_date,customer_country,customer_state,customer_city,customer_zipcode,region,sku,product_category,product_subcategory,product_name,quantity,unit_price,unit_cost,gross_sales,discount_percent,discount_amount,net_sales,total_product_cost,order_profit,marketing_campaign,marketing_channel,marketing_cost_per_click,shipping_mode,shipping_date,delivery_date,actual_shipping_days,shipping_cost,shipping_charge_to_customer,payment_method,customer_satisfaction_score,order_returned
ORD-102336,2024-10-08,CUST-00450,Tech Enthusiasts,2024-12-24,US,New York,NY,10001,East,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-10-10,2024-10-14,4,6.5,7.8,PayPal,4.0,0
ORD-103763,2024-04-30,CUST-00613,Home Decorators,2024-12-26,US,California,LA,90001,West,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2024-05-01,2024-05-04,3,8.5,10.2,Credit Card,4.0,0
ORD-100385,2024-08-16,CUST-00305,Home Decorators,2025-02-06,Canada,British Columbia,Vancouver,V6B 1A1,North,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.0,0.0,189.0,60.0,129.0,CAMP_SPRING_CLEAN,Influencer,0.6,Overnight,2024-08-19,2024-08-21,2 days,11.5,0.0,Apple Pay,5.0,0
ORD-102560,2025-09-17,CUST-00607,Budget Conscious,2024-06-21,DE,Bavaria,Munich,80331,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.1,8.8,79.2,22.0,57.2,CAMP_SUMMER_25,Email,0.05,Standard,2025-09-19,2025-09-23,4 days,6.5,0.0,Apple Pay,3.0,1
ORD-101339,2024-01-10,CUST-00948,General Retail,2024-05-16,France,Île-de-France,Paris,,Europe,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,,2024-01-19,7 days,6.5,0.0,Apple Pay,1.0,1
ORD-103265,2025-08-12,CUST-00491,Fashion Forward,2024-04-10,US,Texas,Houston,77001,South,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,3,28.0,6.5,84.0,0.05,4.2,79.8,19.5,60.3,CAMP_RETARGET_90,Display,0.15,Economy,2025-08-15,2025-08-22,7,9.5,0.0,Apple Pay,5.0,0
ORD-104219,2024-10-11,CUST-00077,Health & Beauty,2023-09-29,US,New York,NY,10001,East,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,2,42.0,6.0,84.0,0.0,0.0,84.0,12.0,72.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-10-12,2024-10-16,4,8.0,0.0,Credit Card,,0
ORD-100389,2024-08-27,CUST-00129,Tech Enthusiasts,2023-03-29,US,California,San Francisco,94101,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.05,64.95,1234.05,750.0,484.05,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-08-30,2024-09-03,4,6.5,0.0,Credit Card,5.0,0
ORD-100980,2024-06-20,CUST-00452,Fashion Forward,2024-02-22,US,Florida,Miami,33101,South,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,NO_CAMP,Organic,0.0,Express,2024-06-21,2024-06-23,2,8.5,10.2,Debit Card,5.0,0
ORD-101657,2024-12-08,CUST-00639,Budget Conscious,2025-03-20,Canada,British Columbia,Vancouver,,North,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,5,99.0,40.0,495.0,0.0,0.0,495.0,200.0,295.0,CAMP_SUMMER_25,Email,0.05,Express,2024-12-11,2024-12-13,2,14.5,0.0,CREDIT CARD,4.0,0
ORD-102347,2025-02-27,CUST-01163,Budget Conscious,2025-09-08,UK,Lancashire,Manchester,M1 1AE,Europe,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-03-02,2025-03-06,4,6.5,7.8,Credit Card,4.0,0
ORD-104543,2025-07-18,CUST-00014,Budget Conscious,2025-01-03,US,Texas,Houston,77001,South,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,2,139.99,55.0,279.98,0.0,0.0,279.98,110.0,169.98,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-07-21,2025-07-24,3,10.0,0.0,Credit Card,4.0,0
ORD-101176,2026-04-20,CUST-00117,Health & Beauty,2025-09-03,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,,4.5,30.5,NO_CAMP,Organic,0.0,Standard,2026-04-22,2026-04-26,4,6.5,7.8,Debit Card,5.0,0
ORD-102221,2025-12-25,CUST-00646,Health & Beauty,2024-08-05,US,Texas,Austin,,South,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.0,0.0,240.0,70.0,170.0,NO_CAMP,Organic,0.0,Standard,2025-12-26,2025-12-31,5,8.0,0.0,PayPal,5.0,0
ORD-103409,2026-01-05,CUST-00740,BUDGET CONSCIOUS,2023-09-03,DE,Bavaria,Munich,80331,Europe,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SUMMER_25,Email,0.05, Express  ,2026-01-07,2026-01-09,2,8.5,0.0,Debit Card,5.0,0
ORD-102407,2025-02-20,CUST-00856,Budget Conscious,2023-11-06,France,Île-de-France,Paris,75001,Europe,HOME-MAT-603, Home & Kitchen  ,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.1,5.0,,15.0,29.99,CAMP_SUMMER_25,Email,0.05,Express,2025-02-21,2025-02-24,3,8.5,10.2,Credit Card,,0
ORD-104758,2025-11-24,CUST-01155,Home Decorators,2023-08-15,US,Illinois,Chicago,60601,Midwest,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,NO_CAMP,Organic,0.0,Express,,2025-11-28,2,8.5,10.2,Credit Card,5.0,0
ORD-101825,0000-00-00,CUST-00973,Home Decorators,2023-08-01,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-SERM-701,BEAUTY & PERSONAL CARE,Skincare,HydraGlow Hyaluronic Acid Serum,2,35.0,4.5,70.0,0.0,0.0,70.0,9.0,61.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-09-07,2024-09-11,4,8.0,9.6,Debit Card,4.0,0
ORD-101218,2024-08-10,CUST-00443,Budget Conscious,2023-10-20,UK,Lancashire,Manchester,M1 1AE,Europe,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.1,18.9,170.1,60.0,110.1,CAMP_SUMMER_25,Email,0.05,Standard,2024-08-11,2024-08-16,5,6.5,0.0,Credit Card,4.0,0
ORD-101265,2025-08-26,CUST-00715,Budget Conscious,2024-11-09,US,Texas,Austin,78701,South,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-08-28,2025-08-30,2,8.5,10.2,credit card,5.0,0
ORD-102032,2026-03-07,CUST-00439,Home Decorators,2024-06-17,DE,Bavaria,Munich,80331,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.05,2.0,37.99,12.0,25.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2026-03-09,2026-03-16,7,6.5,0.0,Credit Card,4.0,0
ORD-100341,2025-05-09,,BUDGET CONSCIOUS,2024-04-15,US,California,LA,90001,West,BEAU-SHMP-702,Beauty & Personal Care,haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.05,1.1,20.9,3.8,17.1,CAMP_RETARGET_90,Display,0.15,Standard,2025-05-10,2025/05/15,5,6.5,7.8,Debit Card,4.0,0
ORD-100046,2024-11-09,CUST-00152,Budget Conscious,2023-08-24,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_SPRING_CLEAN,Influencer,0.6,Economy,2024-11-10,2024-11-23,13,6.5,0.0,PayPal,2.0,0
ORD-100565,2025-12-29,CUST-00360,Fashion Forward,2025-08-29,US,California,San Francisco,94101,West,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-12-30,2026-01-03,4,6.5,7.8,Credit Card,4.0,0
ORD-102020,2025-11-08,CUST-00091,Tech Enthusiasts,2024-03-08,UK,England,LON,EC1A 1BB,Europe,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SUMMER_25,Email,0.05,Express,2025-11-09,2025-11-11,2 days,8.5,0.0,Credit Card,5.0,0
ORD-101082,2024-03-17,CUST-01073,Tech Enthusiasts,2024-09-20,Canada,British Columbia,Vancouver,V6B 1A1,North,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.2,259.8,1039.2,750.0,289.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-03-18,2024-03-22,4,6.5,0.0,Credit Card,5.0,0
ORD-104614,2026-03-02,CUST-00789,Fashion Forward,2025-03-22,UK,England,LON,EC1A 1BB,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,,22.0,66.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2026-03-05,2026-03-10,5,8.5,0.0,Debit Card,2.0,0
ORD-100290,2025-09-14,CUST-00018,Fashion Forward,2023-10-12,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-09-16,2025-09-20,4 days,6.5,0.0,Debit Card,5.0,0
ORD-100413,2025-06-04,CUST-00332,Health & Beauty,2025-06-04,US,Texas,Austin,78701,South,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.2,4.4,17.6,3.8,13.8,CAMP_BLACK_FRIDAY,Paid Search,0.45, Standard  ,2025-06-07,2025-06-12,5,6.5,7.8,credit card,4.0,0
ORD-101016,2024-03-01,CUST-00436,Home Decorators,2023-09-11,DE,Bavaria,Munich,80331,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.2,17.6,70.4,22.0,48.4,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2024-03-04,2024-03-11,7,6.5,0.0,PayPal,4.0,0
ORD-103773,2025-07-21,CUST-00733,Home Decorators,2023-10-01,US,Texas,Houston,77001,South,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.5,20.0,19.99,12.0,7.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,EXPRESS,2025-07-22,2025-07-24,2,8.5,10.2,PayPal,5.0,0
ORD-100077,2025-11-02,CUST-00162,Home Decorators,2023-08-08,US,Washington,Seattle,98101,West,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,STUCK_VAL,60.0,189.0,0.05,9.45,179.55,60.0,119.55,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-11-04,2025-11-08,4,6.5,0.0,Credit Card,4.0,0
ORD-101878,2024-06-08,CUST-00343, Budget Conscious  ,2023-02-09,US,Texas,Austin,78701,South,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-06-09,2024-06-13,4,6.5,0.0,Credit Card,,0
ORD-100400,2026-04-20,CUST-00842,Home Decorators,2023-08-26,US,New York,NY,10001,East,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Express,2026-04-21,2026-04-25,4,8.5,10.2,Credit Card,3.0,1
ORD-102788,2025-05-06,CUST-00796,Health & Beauty,2025-05-15,France,Île-de-France,Paris,75001,Europe,ELEC-EAR-303,ELECTRONICS, Audio  ,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-05-07,2025-05-11,4,6.5,0.0, Apple Pay  ,4.0,0
ORD-102021,2025-01-05,CUST-00708,Health & Beauty,2024-04-26,US,California,San Francisco,94101,West,HOME-MAT-603,home & kitchen,Bedding,Orthopedic Memory Foam Pillow,5,49.99,15.0,249.95,0.05,12.5,237.45,75.0,162.45,CAMP_SUMMER_25,Email,0.05,Standard,2025-01-07,2025-01-12,5,12.5,0.0,Credit Card,4.0,0
ORD-101770,2025-07-12,CUST-00143,Fashion Forward,2024-12-31,US,Texas,Houston,77001,South,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.0,0.0,240.0,70.0,170.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,,2025-07-20,5,8.0,0.0,Credit Card,4.0,0
ORD-101122,2025-10-02,CUST-00604,tech enthusiasts,2025-01-26,US,Texas,Houston,77001,South,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,2,49.99,15.0,99.98,0.0,0.0,99.98,30.0,69.98,CAMP_SUMMER_25,Email,0.05,Standard,2025-10-04,2025-10-08,4,8.0,0.0,Credit Card,4.0,0
ORD-102868,2025-12-13,CUST-00734,Fashion Forward,2023-05-15,Canada,Ontario,Torontoo,M5V 1J2,North,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.5,649.5,649.5,750.0,-100.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-12-16,2025-12-20,4,6.5,0.0,Debit Card,5.0,0
ORD-103262,2024-08-16,CUST-01045,Health & Beauty,2025-02-01,US,California,San Francisco,,West,BEAU-SERM-701, Beauty & Personal Care  ,Skincare,HydraGlow Hyaluronic Acid Serum,2,35.0,4.5,70.0,0.0,0.0,70.0,9.0,61.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-08-18,2024-08-25,7,8.0,9.6,Credit Card,3.0,0
ORD-101928,2025-12-18,,Home Decorators,2025-01-31,US,New York,NY,10001,East,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,,2025-12-24,3,8.5,10.2,Credit Card,,0
ORD-103718,2025-07-13,CUST-00222,Fashion Forward,2023-07-10,France,Île-de-France,Paris,75001,Europe,SPRT-MAT-801,Sports & Outdoors,FITNESS,EcoGrip Non-Slip 6mm Yoga Mat,3,34.99,10.0,104.97,0.0,0.0,104.97,30.0,74.97,NO_CAMP,Organic,0.0,Standard,2025-07-15,2025-07-20,5,9.5,0.0,PayPal,5.0,0
ORD-103270,2025-02-12,CUST-00910,Budget Conscious,2024-02-11,UK,England,LON,EC1A 1BB,Europe,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.1,129.9,1169.1,750.0,419.1,CAMP_SUMMER_25,Email,0.05,Economy,2025-02-14,2025-02-21,7,6.5,0.0,Credit Card,5.0,0
ORD-101932,2025-08-16,CUST-00080, Tech Enthusiasts  ,2023-09-27,Canada,Ontario,Torontoo,M5V 1J2,North,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,NO_CAMP,Organic,0.0,Express,2025-08-17,2025-08-27,10,8.5,0.0,Credit Card,1.0,1
ORD-105032,2024-09-06,CUST-00186,Home Decorators,2025-06-14,US,Texas,Houston,77001,South,SPRT-BOTL-802,Sports & Outdoors, Accessories  ,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.1,3.0,26.99,7.0,19.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-09-08,2024-09-12,4,6.5,7.8,Debit Card,4.0,0
ORD-103492,2025-11-27,CUST-00448,Health & Beauty,2023-08-25,US,New York,NY,10001,East,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,2,799.0,450.0,1598.0,0.05,79.9,1518.1,900.0,618.1,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-11-29,2025-12-06,7 days,8.0,0.0,PayPal,1.0,1
ORD-103843,2024-04-03,CUST-01059,Fashion Forward,2023-12-27,US,Texas,Austin,78701,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-04-06,2024-04-10,4,6.5,0.0,Credit Card,5.0,0
ORD-102756,2026-04-11,CUST-00482,Home Decorators,2025-07-17,US,California,LA,90001,West,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2026-04-12,2026-04-18,6,6.5,7.8,Credit Card,5.0,0
ORD-100891,2025-06-30,CUST-00094,Fashion Forward,2024-04-24,Canada,British Columbia,Vancouver,,North,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.1,8.8,79.2,22.0,57.2,NO_CAMP,Organic,0.0,Express,2025-07-02,2025-07-04,2 days,8.5,0.0,Credit Card,4.0,0
ORD-103617,2024-09-04,CUST-00758,Fashion Forward,2025-08-01,US,Texas,Houston,77001,South,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,2,42.0,6.0,84.0,0.0,0.0,84.0,12.0,72.0,NO_CAMP,Organic,0.0,Express,2024-09-05,2024-09-09,4,10.0,0.0,Credit Card,4.0,0
ORD-103094,2024-06-21,CUST-00288,Fashion Forward,2023-06-02,Australia,New South Wales,Sydney,2000,APAC,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SUMMER_25,Email,0.05,Express,2024-06-23,2024-06-26,3,8.5,10.2,Debit Card,5.0,0
ORD-102422,2024-08-13,CUST-00174,Budget Conscious,2025-01-16,France,Île-de-France,Paris,75001,Europe,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,2,35.0,4.5,70.0,0.1,7.0,63.0,9.0,54.0,CAMP_HOLIDAY_REACH,Social Media,0.35,STANDARD,2024-08-15,2024-08-19,4,8.0,9.6,Apple Pay,4.0,0
ORD-103176,2024-02-24,CUST-00026,Health & Beauty,2023-04-05,US,California,San Francisco,94101,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_SUMMER_25,Email,0.05,Standard,2024-02-25,2024-02-29,4,6.5,7.8,Credit Card,,0
ORD-103063,2026-03-19,CUST-01110,Budget Conscious,2023-04-24,US,Florida,Miami,33101,South,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.1,14.0,125.99,55.0,70.99,CAMP_RETARGET_90,Display,0.15,Standard,2026-03-22,2026-03-27,5,6.5,0.0,PayPal,5.0,0
ORD-102694,2025-11-01,CUST-01044,Home Decorators,2024-03-18,US,California,San Francisco,94101,West,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.05,1.75,33.24,10.0,23.24,CAMP_SUMMER_25,Email,0.05,Overnight,2025-11-02,2025-11-03,1,11.5,13.8,Credit Card,4.0,0
ORD-100912,2024-03-03,CUST-01186,general retail,2025-03-26,US,Texas,Austin,78701,South,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SUMMER_25,Email,0.05,Economy,2024-03-04,2024-03-11,7,6.5,0.0,PayPal,5.0,0
ORD-100123,2024-12-03,CUST-00605,Tech Enthusiasts,2023-10-11,US,Washington,Seattle,,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.2,259.8,1039.2,750.0,289.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2024-12-05,2024-12-12,7,6.5,0.0,Credit Card,5.0,0
ORD-104663,2024-09-15,CUST-00740,Budget Conscious,2023-09-03,DE,Bavaria,Munich,80331,Europe,ELEC-CHG-404,ELECTRONICS,accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.1,4.0,35.99,12.0,23.99,CAMP_RETARGET_90,Display,0.15,Standard,,2024-09-23,5 days,6.5,7.8,Credit Card,5.0,0
ORD-101599,2025-03-22,CUST-00712,Fashion Forward,2023-06-14,France,Île-de-France,Paris,75001,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-03-25,2025-03-29,4,8.5,10.2,Credit Card,4.0,0
ORD-103142,2024-10-17,CUST-00708,Health & Beauty,2024-04-26,US,California,San Francisco,94101,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_RETARGET_90,Display,0.15,Economy,2024-10-19,2024-10-26,7,6.5,0.0,Debit Card,,0
ORD-104899,2024-08-27,CUST-00347,home decorators,2024-03-22,US,Illinois,Chicago,60601,Midwest,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Overnight,,2024-08-30,2,11.5,13.8,Credit Card,4.0,0
ORD-100942,2025-08-20,CUST-01063,Health & Beauty,2023-08-18,US,Washington,Seattle,98101,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.3,12.6,29.4,6.0,23.4,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-08-23,2025-08-27,4,6.5,7.8,Credit Card,5.0,0
ORD-102194,2026-03-08,CUST-00440,Tech Enthusiasts,2024-10-03,US,Washington,Seattle,,West,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.3,12.0,27.99,12.0,15.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2026-03-09,2026-03-12,3 days,8.5,10.2,Credit Card,5.0,0
ORD-103116,2024-08-03,CUST-00344,Fashion Forward,2024-09-02,US,California,San Francisco,94101,West,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.0,0.0,240.0,70.0,170.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-08-05,2024-08-10,5,8.0,0.0,Credit Card,4.0,0
ORD-100187,2025-02-11,CUST-00734,Fashion Forward,2023-05-15,Canada,Ontario,Torontoo,M5V 1J2,North,APPA-SHOE-504,Apparel & Clothing, Footwear  ,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.05,6.0,114.0,35.0,79.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-02-13,2025-02-17,4,6.5,0.0,PayPal,5.0,0
ORD-104623,2025-10-28,CUST-00341,FASHION FORWARD,2023-07-02,US,Texas,Austin,78701,South,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.05,3.25,61.75,18.0,43.75,CAMP_RETARGET_90,Display,0.15,Economy,2025-10-30,2025-11-08,9,6.5,0.0,PayPal,4.0,0
ORD-105205,2025-12-18,CUST-00974,Budget Conscious,2023-08-10,Canada,British Columbia,Vancouver,V6B 1A1,North,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.2,19.8,79.2,40.0,39.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-12-20,2026-01-01,12,6.5,0.0,CREDIT CARD,3.0,1
ORD-104220,2025-03-02,CUST-01182,Budget Conscious,2023-11-20,UK,England,LON,EC1A 1BB,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.1,4.0,35.99,12.0,23.99,CAMP_SUMMER_25,Email,0.05,Express,2025-03-04,2025-03-06,2,8.5,10.2,Credit Card,5.0,0
ORD-103511,2025-08-10,CUST-01039,Tech Enthusiasts,2024-01-19,US,Texas,Austin,78701,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,,45.0,104.0,CAMP_SUMMER_25,Email,0.05,Express,2025-08-11,2025-08-13,2,8.5,0.0,PAYPAL,,0
ORD-102584,2025-09-14,CUST-00611,Tech Enthusiasts,2024-01-05,US,Texas,Houston,77001,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-09-17,2025-09-22,5 days,6.5,0.0,Credit Card,5.0,0
ORD-104104,2024-01-04,CUST-01191,Tech Enthusiasts,2023-02-08,US,Washington,Seattle,98101,West,ELEC-CHG-404,ELECTRONICS, Accessories  ,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-01-05,2024-01-09,4,6.5,7.8,PayPal,5.0,0
